Corp,Corp Name,School,School Name,"Performance Points
 (3-8)","Performance Weight
 (3-8)","Growth Points
 (4-8)","Growth Weight
 (4-8)","Performance Points
 (10)","Performance Weight
 (10)","Growth Points
 (10-12)","Growth Weight
 (10-12)","Mult. Measures Points
 (12)","Mult. Measures Weight
 (12)",Overall Points,Overall Grade
1600,South Dearborn Community Sch Corp,1179,South Dearborn High School,,,,,40.3,0.2,88.7,0.2,100.2,0.6,85.9,B
1600,South Dearborn Community Sch Corp,1197,Aurora Elementary School,57.3,0.5,91.1,0.5,,,,,,,74.2,C
1620,Lawrenceburg Community School Corp,1177,Lawrenceburg High School,,,,,57.8,0.2,101.3,0.2,100,0.6,91.8,A
1620,Lawrenceburg Community School Corp,1209,Greendale Middle School,66.8,0.5,101.2,0.5,,,,,,,84.0,B
1620,Lawrenceburg Community School Corp,1210,Lawrenceburg Primary School,67.9,0.5,89,0.5,,,,,,,78.5,C
1620,Lawrenceburg Community School Corp,1217,Central Elementary School,67.9,0.5,89,0.5,,,,,,,78.5,C
1655,Decatur County Community Schools,1263,South Decatur Jr-Sr High School,61.6,0.161,103.4,0.161,40,0.136,117.5,0.136,100.8,0.407,89.0,B
1655,Decatur County Community Schools,1265,South Decatur Elementary School,66.1,0.5,98.5,0.5,,,,,,,82.3,B
1655,Decatur County Community Schools,1266,North Decatur Elementary School,73.8,0.5,96.7,0.5,,,,,,,85.3,B
1655,Decatur County Community Schools,1267,North Decatur Jr-Sr High School,68.8,0.154,94.7,0.154,56.4,0.138,117.8,0.138,100,0.415,90.7,A
1730,Greensburg Community Schools,1268,Greensburg Community High School,,,,,48.5,0.2,87.6,0.2,100,0.6,87.2,B
1730,Greensburg Community Schools,1269,Greensburg Community Jr High,60.7,0.5,93.3,0.5,,,,,,,77.0,C
1730,Greensburg Community Schools,1270,Greensburg Elementary,75.8,0.5,120.5,0.5,,,,,,,98.2,A
1805,DeKalb Co Eastern Com Sch Dist,1317,Eastside Junior-Senior High School,65.4,0.187,104,0.187,46.7,0.125,97.2,0.125,93.9,0.376,85.0,B
1805,DeKalb Co Eastern Com Sch Dist,1321,Butler Elementary School,48.9,0.5,102.8,0.5,,,,,,,75.9,C
1805,DeKalb Co Eastern Com Sch Dist,1335,Riverdale Elementary School,64.6,0.5,115.4,0.5,,,,,,,90.0,A
1820,Garrett-Keyser-Butler Com Sch Corp,1325,Garrett High School,,,,,34.5,0.2,73.2,0.2,100,0.6,81.5,B
1820,Garrett-Keyser-Butler Com Sch Corp,1329,J E Ober Elementary School,55.3,0.5,91.3,0.5,,,,,,,73.3,C
1820,Garrett-Keyser-Butler Com Sch Corp,1331,Garrett Middle School,59.8,0.5,109.5,0.5,,,,,,,84.7,B
1835,DeKalb Co Ctl United Sch Dist,1341,Waterloo Elementary School,54.3,0.5,78.8,0.5,,,,,,,66.6,D
1835,DeKalb Co Ctl United Sch Dist,1345,DeKalb High School,,,,,46.5,0.2,85.5,0.2,100.2,0.6,86.5,B
1835,DeKalb Co Ctl United Sch Dist,1346,DeKalb Middle School,71.9,0.5,103,0.5,,,,,,,87.5,B
1835,DeKalb Co Ctl United Sch Dist,1351,James R Watson Elementary School,70.5,0.5,112.2,0.5,,,,,,,91.4,A
1835,DeKalb Co Ctl United Sch Dist,1357,McKenney-Harrison Elementary Sch,61.4,0.5,92,0.5,,,,,,,76.7,C
1835,DeKalb Co Ctl United Sch Dist,1359,Country Meadow Elementary School,60.2,0.5,96.2,0.5,,,,,,,78.2,C
1875,Delaware Community School Corp,1365,Royerton Elementary School,84.9,0.5,111,0.5,,,,,,,98.0,A
1875,Delaware Community School Corp,1367,Delta Middle School,68.6,0.5,96.4,0.5,,,,,,,82.5,B
1875,Delaware Community School Corp,1369,Delta High School,,,,,49,0.2,113.4,0.2,100.5,0.6,92.8,A
1875,Delaware Community School Corp,1409,Eaton Elementary School,73.7,0.5,104.9,0.5,,,,,,,89.3,B
1875,Delaware Community School Corp,1520,Albany Elementary School,67.6,0.5,117.7,0.5,,,,,,,92.7,A
1885,Wes-Del Community Schools,1372,Wes-Del Middle/Senior High School,44.6,0.222,81.6,0.222,45.1,0.111,89.2,0.111,89.6,0.334,72.9,C
1885,Wes-Del Community Schools,1413,Wes-Del Elementary School,61.9,0.5,73,0.5,,,,,,,67.5,D
1895,Liberty-Perry Community Sch Corp,1375,Wapahani High School,,,,,48.9,0.2,97.8,0.2,100,0.6,89.3,B
1895,Liberty-Perry Community Sch Corp,1377,Selma Middle School,68.8,0.5,113.1,0.5,,,,,,,91.0,A
1895,Liberty-Perry Community Sch Corp,1381,Selma Elementary School,64.5,0.5,76.6,0.5,,,,,,,70.6,C
1900,Cowan Community School Corp,1385,Cowan Elementary School,68.9,0.5,109.7,0.5,,,,,,,89.3,B
1900,Cowan Community School Corp,1386,Cowan High School,63.6,0.191,92.9,0.191,52.9,0.124,126.8,0.124,100,0.371,89.3,B
1910,Yorktown Community Schools,1387,Yorktown Middle School,63.7,0.5,91,0.5,,,,,,,77.4,C
1910,Yorktown Community Schools,1389,Yorktown High School,,,,,54.1,0.2,112.2,0.2,100.7,0.6,93.7,A
1910,Yorktown Community Schools,1393,Yorktown Elementary School,69.7,0.5,93.8,0.5,,,,,,,81.8,B
1910,Yorktown Community Schools,1395,Pleasant View Elementary School,69.7,0.5,93.8,0.5,,,,,,,81.8,B
1940,Daleville Community Schools,1401,Daleville Jr-Sr High School,58.4,0.168,75.8,0.168,48.7,0.133,102.5,0.133,100.9,0.398,82.8,B
1940,Daleville Community Schools,1405,Daleville Elementary School,57.9,0.5,95,0.5,,,,,,,76.5,C
1970,Muncie Community Schools,1421,Muncie Central High School,,,,,29.9,0.2,80.3,0.2,89.6,0.6,75.8,C
1970,Muncie Community Schools,1431,Northside Middle School,39.2,0.5,64.2,0.5,,,,,,,51.7,F
1970,Muncie Community Schools,1437,Southside Middle School,38.8,0.5,82.4,0.5,,,,,,,60.6,D
1970,Muncie Community Schools,1470,Grissom Elementary School,27.4,0.5,68.2,0.5,,,,,,,47.8,F
1970,Muncie Community Schools,1482,South View Elementary School,37,0.5,89.2,0.5,,,,,,,63.1,D
1970,Muncie Community Schools,1485,Longfellow Elementary School,38.2,0.5,86.5,0.5,,,,,,,62.4,D
1970,Muncie Community Schools,1496,North View Elementary School,49.9,0.5,53.7,0.5,,,,,,,51.8,F
1970,Muncie Community Schools,1513,East Washington Academy,64.6,0.5,95.3,0.5,,,,,,,80.0,B
1970,Muncie Community Schools,1517,West View Elementary School,51.8,0.5,80.8,0.5,,,,,,,66.3,D
2040,Northeast Dubois Co Sch Corp,1543,Celestine Elementary School,82,0.5,87.8,0.5,,,,,,,84.9,B
2040,Northeast Dubois Co Sch Corp,1545,Northeast Dubois High School,,,,,63.9,0.2,75.5,0.2,93.5,0.6,84.0,B
2040,Northeast Dubois Co Sch Corp,1549,Dubois Middle School,74.8,0.5,106.9,0.5,,,,,,,90.9,A
2040,Northeast Dubois Co Sch Corp,1577,Dubois Elementary School,66.7,0.5,93.9,0.5,,,,,,,80.3,B
2100,Southeast Dubois Co Sch Corp,1563,Pine Ridge Elementary School,76.8,0.5,112.6,0.5,,,,,,,94.7,A
2100,Southeast Dubois Co Sch Corp,1581,Ferdinand Elementary School,93.7,0.5,142.9,0.5,,,,,,,118.3,A
2100,Southeast Dubois Co Sch Corp,1583,Forest Park Jr-Sr High School,78,0.178,94.1,0.178,68.2,0.129,117.5,0.129,100.5,0.387,93.5,A
2100,Southeast Dubois Co Sch Corp,1586,Cedar Crest Intermediate School,82,0.5,84.3,0.5,,,,,,,83.2,B
2110,Southwest Dubois Co Sch Corp,1529,Holland Elementary School,89.6,0.5,96.1,0.5,,,,,,,92.9,A
2110,Southwest Dubois Co Sch Corp,1587,Southridge Middle School,58.3,0.5,90.9,0.5,,,,,,,74.6,C
2110,Southwest Dubois Co Sch Corp,1588,Southridge High School,,,,,56.4,0.2,89.4,0.2,91.8,0.6,84.2,B
2110,Southwest Dubois Co Sch Corp,1590,Huntingburg Elementary School,57.9,0.5,104.2,0.5,,,,,,,81.1,B
2120,Greater Jasper Consolidated Schs,1569,Ireland Elementary School,83.4,0.5,91.2,0.5,,,,,,,87.3,B
2120,Greater Jasper Consolidated Schs,1575,Jasper Middle School,70.1,0.5,101.3,0.5,,,,,,,85.7,B
2120,Greater Jasper Consolidated Schs,1593,Jasper High School,,,,,64.9,0.2,132.9,0.2,100.2,0.6,99.7,A
2120,Greater Jasper Consolidated Schs,1597,Fifth Street Elementary School,72.2,0.5,100.4,0.5,,,,,,,86.3,B
2120,Greater Jasper Consolidated Schs,1601,Tenth Street School,72.2,0.5,100.4,0.5,,,,,,,86.3,B
2155,Fairfield Community Schools,1613,Fairfield Jr-Sr High School,62.8,0.169,85.1,0.169,53.6,0.133,116.4,0.133,100.4,0.398,87.6,B
2155,Fairfield Community Schools,1621,Millersburg Elementary- Middle Sch,73.3,0.5,105.5,0.5,,,,,,,89.4,B
2155,Fairfield Community Schools,1649,New Paris Elementary School,69,0.5,104.2,0.5,,,,,,,86.6,B
2155,Fairfield Community Schools,1652,Benton Elementary School,64.6,0.5,99.5,0.5,,,,,,,82.1,B
2260,Baugo Community Schools,1701,Jimtown High School,,,,,54.3,0.2,107.4,0.2,94.7,0.6,89.2,B
2260,Baugo Community Schools,1703,Jimtown Junior High School,61.4,0.5,99,0.5,,,,,,,80.2,B
2260,Baugo Community Schools,1705,Jimtown Elementary School,67.8,0.5,106.3,0.5,,,,,,,87.1,B
2260,Baugo Community Schools,1707,Jimtown Intermediate School,67.8,0.5,106.3,0.5,,,,,,,87.1,B
2270,Concord Community Schools,1713,Concord Junior High School,55.6,0.5,99.2,0.5,,,,,,,77.4,C
2270,Concord Community Schools,1715,Concord Community High School,,,,,38,0.2,90.1,0.2,95.2,0.6,82.7,B
2270,Concord Community Schools,1718,Concord Intermediate School,61.3,0.5,109.1,0.5,,,,,,,85.2,B
2270,Concord Community Schools,1721,Concord East Side Elementary Sch,69.2,0.5,98.1,0.5,,,,,,,83.7,B
2270,Concord Community Schools,1723,Concord Ox-Bow Elementary School,69.2,0.5,97.7,0.5,,,,,,,83.5,B
2270,Concord Community Schools,1725,Concord South Side Elementary Sch,54.9,0.5,93.5,0.5,,,,,,,74.2,C
2270,Concord Community Schools,1729,Concord West Side Elem School,61,0.5,111,0.5,,,,,,,86.0,B
2275,Middlebury Community Schools,1656,Jefferson Elementary School,77.9,0.5,91.2,0.5,,,,,,,84.6,B
2275,Middlebury Community Schools,1657,Northridge Middle School,67.6,0.5,121.4,0.5,,,,,,,94.5,A
2275,Middlebury Community Schools,1697,York Elementary School,59.7,0.5,91.2,0.5,,,,,,,75.5,C
2275,Middlebury Community Schools,1731,Heritage Intermediate School,60.1,0.5,91.2,0.5,,,,,,,75.7,C
2275,Middlebury Community Schools,1732,Middlebury Elementary School,82.4,0.5,91.2,0.5,,,,,,,86.8,B
2275,Middlebury Community Schools,1733,Northridge High School,,,,,51,0.2,101.2,0.2,100.6,0.6,90.8,A
2275,Middlebury Community Schools,1734,Orchard View School,70.2,0.5,91.2,0.5,,,,,,,80.7,B
2285,Wa-Nee Community Schools,1669,North Wood Middle School,72.3,0.5,100.3,0.5,,,,,,,86.3,B
2285,Wa-Nee Community Schools,1735,Wakarusa Elementary School,78.1,0.5,112.5,0.5,,,,,,,95.3,A
2285,Wa-Nee Community Schools,1737,North Wood High School,,,,,59,0.2,98,0.2,101,0.6,92.0,A
2285,Wa-Nee Community Schools,1743,Nappanee Elementary School,77.7,0.5,125.1,0.5,,,,,,,101.4,A
2285,Wa-Nee Community Schools,1747,Woodview Elementary School,64.1,0.5,112.8,0.5,,,,,,,88.5,B
2305,Elkhart Community Schools,1617,Cleveland Elementary School,57.3,0.5,107.1,0.5,,,,,,,82.2,B
2305,Elkhart Community Schools,1673,Osolo Elementary School,53,0.5,107,0.5,,,,,,,80.0,B
2305,Elkhart Community Schools,1679,Eastwood Elementary School,56.5,0.5,91,0.5,,,,,,,73.8,C
2305,Elkhart Community Schools,1681,Mary Feeser Elementary School,48.6,0.5,102.8,0.5,,,,,,,75.7,C
2305,Elkhart Community Schools,1693,Bristol Elementary School,48.6,0.5,92.7,0.5,,,,,,,70.7,C
2305,Elkhart Community Schools,1749,Elkhart Central High School,,,,,36.9,0.2,104.7,0.2,100.3,0.6,88.5,B
2305,Elkhart Community Schools,1750,Elkhart Memorial High School,,,,,35.8,0.2,78.1,0.2,101.1,0.6,83.4,B
2305,Elkhart Community Schools,1753,North Side Middle School,42.1,0.5,81.9,0.5,,,,,,,62.0,D
2305,Elkhart Community Schools,1761,West Side Middle School,52.4,0.5,105,0.5,,,,,,,78.7,C
2305,Elkhart Community Schools,1763,Pierre Moran Middle School,35.9,0.5,73.8,0.5,,,,,,,54.9,F
2305,Elkhart Community Schools,1765,Beardsley Elementary School,37.7,0.5,75.9,0.5,,,,,,,56.8,F
2305,Elkhart Community Schools,1769,Mary Beck Elementary School,17.3,0.5,90.3,0.5,,,,,,,53.8,F
2305,Elkhart Community Schools,1773,Mary Daly Elementary School,37.9,0.5,90.2,0.5,,,,,,,64.1,D
2305,Elkhart Community Schools,1777,Hawthorne Elementary School,27.4,0.5,87.9,0.5,,,,,,,57.7,F
2305,Elkhart Community Schools,1785,Pinewood Elementary School,60,0.5,98.5,0.5,,,,,,,79.3,C
2305,Elkhart Community Schools,1789,Monger Elementary School,50.2,0.5,117.9,0.5,,,,,,,84.1,B
2305,Elkhart Community Schools,1797,Riverview Elementary School,56.7,0.5,113.8,0.5,,,,,,,85.3,B
2305,Elkhart Community Schools,1801,Roosevelt STEAM Academy ,16.7,0.5,80.5,0.5,,,,,,,48.6,F
2305,Elkhart Community Schools,1817,Woodland Elementary School,58.2,0.5,119.7,0.5,,,,,,,89.0,B
2315,Goshen Community Schools,1629,Goshen Middle School,51,0.5,100.7,0.5,,,,,,,75.9,C
2315,Goshen Community Schools,1633,Model Elementary School,50.5,0.5,98.2,0.5,,,,,,,74.4,C
2315,Goshen Community Schools,1641,Waterford Elementary School,48.8,0.5,110.3,0.5,,,,,,,79.6,C
2315,Goshen Community Schools,1821,Goshen High School,,,,,43.6,0.2,111.2,0.2,94.9,0.6,87.9,B
2315,Goshen Community Schools,1829,Chamberlain Elementary School,42.1,0.5,88.3,0.5,,,,,,,65.2,D
2315,Goshen Community Schools,1833,Chandler Elementary School,49.1,0.5,80.2,0.5,,,,,,,64.7,D
2315,Goshen Community Schools,1843,Parkside Elementary School,59.8,0.5,97.8,0.5,,,,,,,78.8,C
2315,Goshen Community Schools,1847,Prairie View Elementary School,57,0.5,96.5,0.5,,,,,,,76.8,C
2315,Goshen Community Schools,1849,West Goshen Elementary School,59.2,0.5,125.7,0.5,,,,,,,92.5,A
2395,Fayette County School Corporation,1869,Everton Elementary School,63.7,0.5,123.7,0.5,,,,,,,93.7,A
2395,Fayette County School Corporation,1889,Connersville Sr High School,,,,,42.9,0.2,78.1,0.2,100,0.6,84.2,B
2395,Fayette County School Corporation,1895,Connersville Middle School,63.2,0.5,103.7,0.5,,,,,,,83.5,B
2395,Fayette County School Corporation,1897,Eastview Elementary School,74.3,0.5,129.6,0.5,,,,,,,102.0,A
2395,Fayette County School Corporation,1909,Frazee Elementary School,63.6,0.5,107,0.5,,,,,,,85.3,B
2395,Fayette County School Corporation,1913,Grandview Elementary School,62,0.5,109.3,0.5,,,,,,,85.7,B
2395,Fayette County School Corporation,1917,Maplewood Elementary School,47.7,0.5,83.1,0.5,,,,,,,65.4,D
2395,Fayette County School Corporation,1921,Fayette Central Elementary,76.4,0.5,115.9,0.5,,,,,,,96.2,A
2400,New Albany-Floyd Co Con Sch,1925,New Albany Senior High School,,,,,41.8,0.2,89.1,0.2,100.2,0.6,86.3,B
2400,New Albany-Floyd Co Con Sch,1929,Georgetown Elementary School,80.1,0.5,105.1,0.5,,,,,,,92.6,A
2400,New Albany-Floyd Co Con Sch,1930,Floyd Central High School,,,,,66.8,0.2,104.1,0.2,100.1,0.6,94.2,A
2400,New Albany-Floyd Co Con Sch,1931,Highland Hills Middle School,78.2,0.5,107,0.5,,,,,,,92.6,A
2400,New Albany-Floyd Co Con Sch,1933,Hazelwood Middle School,51.3,0.5,97.5,0.5,,,,,,,74.4,C
2400,New Albany-Floyd Co Con Sch,1937,Nathaniel Scribner Middle School,61.2,0.5,102.5,0.5,,,,,,,81.9,B
2400,New Albany-Floyd Co Con Sch,1943,Slate Run Elementary School,54.6,0.5,114.2,0.5,,,,,,,84.4,B
2400,New Albany-Floyd Co Con Sch,1949,Fairmont Elementary School,66.2,0.5,104.2,0.5,,,,,,,85.2,B
2400,New Albany-Floyd Co Con Sch,1953,Greenville Elementary School,84.4,0.5,101.1,0.5,,,,,,,92.8,A
2400,New Albany-Floyd Co Con Sch,1957,Grant Line Elementary School,72.3,0.5,101.3,0.5,,,,,,,86.8,B
2400,New Albany-Floyd Co Con Sch,1961,Green Valley Elementary School,57.4,0.5,120.8,0.5,,,,,,,89.1,B
2400,New Albany-Floyd Co Con Sch,1966,Floyds Knobs Elementary School,87.4,0.5,114.8,0.5,,,,,,,101.1,A
2400,New Albany-Floyd Co Con Sch,1974,Mount Tabor Elementary School,69.7,0.5,97,0.5,,,,,,,83.4,B
2400,New Albany-Floyd Co Con Sch,1981,S Ellen Jones Elementary School,52.2,0.5,113.3,0.5,,,,,,,82.8,B
2435,Attica Consolidated School Corp,2053,Attica High School,51.1,0.162,93.6,0.162,38.8,0.135,108.2,0.135,100.9,0.405,84.2,B
2435,Attica Consolidated School Corp,2057,Attica Elementary School,61.3,0.5,113.3,0.5,,,,,,,87.3,B
2440,Covington Community School Corp,2005,Covington Community High School,,,,,50,0.2,89.5,0.2,100.7,0.6,88.3,B
2440,Covington Community School Corp,2009,Covington Elementary School,69.9,0.5,119.6,0.5,,,,,,,94.8,A
2440,Covington Community School Corp,2013,Covington Middle School,69.8,0.5,104.3,0.5,,,,,,,87.1,B
2455,Southeast Fountain School Corp,2021,Southeast Fountain Elementary,68.7,0.5,116.8,0.5,,,,,,,92.8,A
2455,Southeast Fountain School Corp,2022,Fountain Central High School,58.6,0.15,84.9,0.15,28.3,0.14,59.8,0.14,100,0.42,75.9,C
2475,Franklin County Community Sch Corp,2082,Laurel School,60.2,0.5,116.3,0.5,,,,,,,88.3,B
2475,Franklin County Community Sch Corp,2083,Franklin County High,,,,,38.8,0.2,94.3,0.2,101.7,0.6,87.6,B
2475,Franklin County Community Sch Corp,2123,Franklin County Middle School ,55.9,0.5,103.1,0.5,,,,,,,79.5,C
2475,Franklin County Community Sch Corp,2125,Brookville Elementary School,67.5,0.5,101.4,0.5,,,,,,,84.5,B
2475,Franklin County Community Sch Corp,2127,Mount Carmel School,70.5,0.5,95.7,0.5,,,,,,,83.1,B
2645,Rochester Community School Corp,2173,Rochester Community High School,,,,,43.9,0.2,75.3,0.2,100.4,0.6,84.1,B
2645,Rochester Community School Corp,2177,Rochester Community Middle School,50,0.5,82.7,0.5,,,,,,,66.4,D
2645,Rochester Community School Corp,2181,Columbia Elementary School,56.5,0.5,79,0.5,,,,,,,67.8,D
2645,Rochester Community School Corp,2185,George M Riddle Elementary School,56.5,0.5,79,0.5,,,,,,,67.8,D
2650,Caston School Corporation,2157,Caston Elementary School,60.4,0.5,91.7,0.5,,,,,,,76.1,C
2650,Caston School Corporation,2159,Caston Jr-Sr High School,56.5,0.185,82.5,0.185,38,0.126,74.3,0.126,93.4,0.378,75.2,C
2725,East Gibson School Corporation,2189,Barton Township Elementary,66.5,0.5,110.8,0.5,,,,,,,88.7,B
2725,East Gibson School Corporation,2194,Waldo J Wood Memorial JHS,50.8,0.5,93.7,0.5,,,,,,,72.3,C
2725,East Gibson School Corporation,2201,Francisco Elementary School,64.3,0.5,100.9,0.5,,,,,,,82.6,B
2725,East Gibson School Corporation,2233,Waldo J Wood Memorial High,,,,,39.5,0.2,75.5,0.2,92.5,0.6,78.5,C
2725,East Gibson School Corporation,2237,Oakland City Elementary School,44,0.5,67.6,0.5,,,,,,,55.8,F
2735,North Gibson School Corp,2223,Princeton Comm Intermediate School,58.1,0.5,103.4,0.5,,,,,,,80.8,B
2735,North Gibson School Corp,2225,Princeton Community Middle,46.9,0.5,89.3,0.5,,,,,,,68.1,D
2735,North Gibson School Corp,2249,Princeton Community High School,,,,,37.4,0.2,78.8,0.2,101.6,0.6,84.2,B
2735,North Gibson School Corp,2257,Princeton Comm Primary School,58.1,0.5,103.4,0.5,,,,,,,80.8,B
2765,South Gibson School Corporation,2205,Haubstadt Community School,78.5,0.5,109,0.5,,,,,,,93.8,A
2765,South Gibson School Corporation,2211,Gibson Southern High School,,,,,75.7,0.2,123.4,0.2,101.2,0.6,100.5,A
2765,South Gibson School Corporation,2214,Fort Branch Community School,73.8,0.5,115.9,0.5,,,,,,,94.9,A
2765,South Gibson School Corporation,2241,Owensville Community School,58.7,0.5,106.2,0.5,,,,,,,82.5,B
2815,Eastbrook Community Sch Corp,2263,Eastbrook South Elementary,67.7,0.5,83.5,0.5,,,,,,,75.6,C
2815,Eastbrook Community Sch Corp,2264,Eastbrook North Elementary,58,0.5,92.3,0.5,,,,,,,75.2,C
2815,Eastbrook Community Sch Corp,2293,Eastbrook High School,,,,,54.3,0.2,114.4,0.2,100.4,0.6,94.0,A
2815,Eastbrook Community Sch Corp,2299,Eastbrook Junior High School,58.2,0.5,105.3,0.5,,,,,,,81.8,B
2825,Madison-Grant United School Corp,2321,Madison-Grant Jr./Sr. High School,55.3,0.155,93.8,0.155,42.9,0.138,103.7,0.138,100.6,0.414,85.0,B
2825,Madison-Grant United School Corp,2329,Park Elementary School,55.3,0.5,93.1,0.5,,,,,,,74.2,C
2825,Madison-Grant United School Corp,5037,Summitville School,64.2,0.5,89.9,0.5,,,,,,,77.1,C
2855,Mississinewa Community School Corp,2333,Mississinewa High School,,,,,44,0.2,126.7,0.2,100.3,0.6,94.3,A
2855,Mississinewa Community School Corp,2335,R J Baskett Middle School,54,0.5,91.4,0.5,,,,,,,72.7,C
2855,Mississinewa Community School Corp,2344,Westview Elementary School,58.7,0.5,96.8,0.5,,,,,,,77.8,C
2855,Mississinewa Community School Corp,2346,Northview Elementary School,58.7,0.5,96.8,0.5,,,,,,,77.8,C
2865,Marion Community Schools,2350,Justice Thurgood Marshall Intrmd,43.8,0.5,90.6,0.5,,,,,,,67.2,D
2865,Marion Community Schools,2351,Marion High School,,,,,35.6,0.2,111.3,0.2,100,0.6,89.4,B
2865,Marion Community Schools,2357,John L McCulloch Junior High Sch,30.7,0.5,75.7,0.5,,,,,,,53.2,F
2865,Marion Community Schools,2369,Allen Elementary School,36.7,0.5,124.4,0.5,,,,,,,80.6,B
2865,Marion Community Schools,2393,John W Kendall Elem School,52.9,0.5,93.6,0.5,,,,,,,73.3,C
2865,Marion Community Schools,2405,Riverview Elementary School,58.9,0.5,131.3,0.5,,,,,,,95.1,A
2865,Marion Community Schools,2409,Frances Slocum Elem School,39.9,0.5,122.1,0.5,,,,,,,81.0,B
2920,Bloomfield School District,2417,Bloomfield Elementary School,63.7,0.5,103.4,0.5,,,,,,,83.6,B
2920,Bloomfield School District,2419,Bloomfield Jr-Sr High School,63.7,0.189,83.4,0.189,57.6,0.125,85.5,0.125,100,0.374,83.1,B
2940,Eastern Greene Schools,2433,Eastern Greene Elementary School,69.3,0.5,92.3,0.5,,,,,,,80.8,B
2940,Eastern Greene Schools,2435,Eastern Greene High School,,,,,48.8,0.2,113.6,0.2,100.6,0.6,92.8,A
2940,Eastern Greene Schools,2436,Eastern Greene Middle School,67.6,0.5,113.5,0.5,,,,,,,90.6,A
2950,Linton-Stockton School Corporation,2437,Linton-Stockton High School,,,,,53.6,0.2,80.5,0.2,100,0.6,86.8,B
2950,Linton-Stockton School Corporation,2438,Linton-Stockton Jr High School,57.7,0.5,100.4,0.5,,,,,,,79.1,C
2950,Linton-Stockton School Corporation,2441,Linton-Stockton Elementary,77.5,0.5,103.5,0.5,,,,,,,90.5,A
2960,M S D Shakamak Schools,2445,Shakamak Jr-Sr High School,49.1,0.171,95.3,0.171,71.2,0.132,141.4,0.132,100,0.395,92.3,A
2960,M S D Shakamak Schools,2449,Shakamak Elementary School,66.3,0.5,103.3,0.5,,,,,,,84.8,B
2980,White River Valley School District,2429,White River Valley High School,,,,,49.3,0.2,102.5,0.2,100.8,0.6,90.8,A
2980,White River Valley School District,2457,White River Valley Middle School,61.9,0.5,91.1,0.5,,,,,,,76.5,C
2980,White River Valley School District,2460,White River Valley Elementary Sch,72.5,0.5,101.4,0.5,,,,,,,87.0,B
3005,Hamilton Southeastern Schools,2466,Brooks School Elementary,81.4,0.5,111.7,0.5,,,,,,,96.6,A
